Timestamp,Record Type,Instrument,Ob Position,Quantity Diff,Ob Command,Change Reason,Order Number,Premium (256ths),Quantity,Bid/Ask,Total Volume,Display Quantity,Sequence,Source,Instrument Name,Deal Source,Aggressive,Workup State,Workup Reason,Aggressive Order Number,Aggressive Bid/Ask,Passive Order Number,Passive Bid/Ask
07:44:13:527289 20180108,OB_CHANGE,2_YEAR,1.0,-1.0,DELETE,3.0,605794000006E391,25560,0.0,B,0.0,,17947,OC,,,,,,,,,
07:44:13:527289 20180108,WORKUP,,,,,,,25560,,,,,17946,WU,2_YEAR,,,11.0,1.0,0.0,1.0,0.0,2.0
07:44:13:527289 20180108,TRADE,,,,,,605794000006E391,25560,1.0,B,,,17948,T,2_YEAR,1.0,1.0,,,,,,
07:44:13:527289 20180108,TRADE,,,,,,605794000006E3AC,25560,1.0,A,,,17949,T,2_YEAR,1.0,0.0,,,,,,
07:44:13:527324 20180108,OB_CHANGE,2_YEAR,126.0,1.0,ADD,6.0,605794000006E3B0,25564,1.0,A,0.0,,17950,OC,,,,,,,,,
07:44:13:527398 20180108,OB_CHANGE,2_YEAR,1.0,2.0,ADD,6.0,605794000006E3B9,25560,2.0,A,0.0,,17951,OC,,,,,,,,,
07:44:13:527423 20180108,OB_CHANGE,2_YEAR,1.0,42.0,ADD,6.0,605794000006E3BC,25560,42.0,B,0.0,,17953,OC,,,,,,,,,
07:44:13:527423 20180108,OB_CHANGE,2_YEAR,1.0,-2.0,DELETE,3.0,605794000006E3B9,25560,0.0,A,0.0,,17954,OC,,,,,,,,,
07:44:13:527423 20180108,WORKUP,,,,,,,25560,,,,,17952,WU,2_YEAR,,,11.0,1.0,0.0,1.0,0.0,2.0
07:44:13:527423 20180108,TRADE,,,,,,605794000006E3B9,25560,2.0,A,,,17955,T,2_YEAR,1.0,0.0,,,,,,
07:44:13:527423 20180108,TRADE,,,,,,605794000006E3BC,25560,2.0,B,,,17956,T,2_YEAR,1.0,1.0,,,,,,
07:44:13:527457 20180108,OB_CHANGE,2_YEAR,74.0,-3.0,DELETE,1.0,605794000006E3A5,25558,0.0,B,0.0,,17957,OC,,,,,,,,,
07:44:13:527531 20180108,OB_CHANGE,2_YEAR,66.0,2.0,ADD,6.0,605794000006E3CC,25562,2.0,A,0.0,,17958,OC,,,,,,,,,
07:44:13:527538 20180108,OB_CHANGE,2_YEAR,67.0,1.0,ADD,6.0,605794000006E3CD,25562,1.0,A,0.0,,17959,OC,,,,,,,,,
07:44:13:527545 20180108,OB_CHANGE,2_YEAR,2.0,8.0,ADD,6.0,605794000006E3CE,25560,8.0,B,0.0,,17960,OC,,,,,,,,,
07:44:13:527556 20180108,OB_CHANGE,2_YEAR,1.0,-2.0,ALTER,3.0,605794000006E3BC,25560,40.0,B,0.0,,17962,OC,,,,,,,,,
07:44:13:527556 20180108,WORKUP,,,,,,,25560,,,,,17961,WU,2_YEAR,,,11.0,1.0,0.0,1.0,0.0,2.0
07:44:13:527556 20180108,TRADE,,,,,,605794000006E3BC,25560,2.0,B,,,17963,T,2_YEAR,1.0,1.0,,,,,,
07:44:13:527556 20180108,TRADE,,,,,,605794000006E3CF,25560,2.0,A,,,17964,T,2_YEAR,1.0,0.0,,,,,,
07:44:13:527606 20180108,OB_CHANGE,2_YEAR,128.0,-1.0,DELETE,1.0,605794000006E3B0,25564,0.0,A,0.0,,17965,OC,,,,,,,,,
07:44:13:527610 20180108,OB_CHANGE,2_YEAR,68.0,1.0,ADD,6.0,605794000006E3D6,25562,1.0,A,0.0,,17966,OC,,,,,,,,,
07:44:13:527617 20180108,OB_CHANGE,2_YEAR,76.0,3.0,ADD,6.0,605794000006E3D7,25558,3.0,B,0.0,,17967,OC,,,,,,,,,
07:44:13:527639 20180108,OB_CHANGE,2_YEAR,69.0,2.0,ADD,6.0,605794000006E3DB,25562,2.0,A,0.0,,17968,OC,,,,,,,,,
07:44:13:527651 20180108,OB_CHANGE,2_YEAR,75.0,-2.0,DELETE,1.0,605794000006E3A8,25558,0.0,B,0.0,,17969,OC,,,,,,,,,
07:44:13:527662 20180108,OB_CHANGE,2_YEAR,66.0,-2.0,DELETE,1.0,605794000006E3CC,25562,0.0,A,0.0,,17970,OC,,,,,,,,,
07:44:13:527699 20180108,OB_CHANGE,2_YEAR,1.0,-40.0,DELETE,1.0,605794000006E3BC,25560,0.0,B,0.0,,17971,OC,,,,,,,,,
07:44:13:527726 20180108,OB_CHANGE,2_YEAR,68.0,-2.0,DELETE,1.0,605794000006E3DB,25562,0.0,A,0.0,,17972,OC,,,,,,,,,
07:44:13:527734 20180108,OB_CHANGE,2_YEAR,2.0,2.0,ADD,6.0,605794000006E3E3,25560,2.0,B,0.0,,17973,OC,,,,,,,,,
07:44:13:527741 20180108,OB_CHANGE,2_YEAR,3.0,2.0,ADD,6.0,605794000006E3E4,25560,2.0,B,0.0,,17974,OC,,,,,,,,,
07:44:13:527751 20180108,OB_CHANGE,2_YEAR,67.0,-1.0,DELETE,1.0,605794000006E3D6,25562,0.0,A,0.0,,17975,OC,,,,,,,,,
07:44:13:527946 20180108,OB_CHANGE,2_YEAR,67.0,2.0,ADD,6.0,605794000006E3E7,25562,2.0,A,0.0,,17976,OC,,,,,,,,,
07:44:13:528002 20180108,OB_CHANGE,2_YEAR,67.0,-2.0,DELETE,1.0,605794000006E3E7,25562,0.0,A,0.0,,17977,OC,,,,,,,,,
07:44:13:529044 20180108,OB_CHANGE,2_YEAR,3.0,-2.0,DELETE,1.0,605794000006E3E4,25560,0.0,B,0.0,,17978,OC,,,,,,,,,
07:44:13:532229 20180108,OB_CHANGE,2_YEAR,134.0,-5.0,DELETE,10.0,605794000006E307,25556,0.0,B,0.0,,17979,OC,,,,,,,,,
07:44:13:533083 20180108,OB_CHANGE,2_YEAR,134.0,-8.0,DELETE,10.0,605794000006E309,25556,0.0,B,0.0,,17980,OC,,,,,,,,,
07:44:13:535248 20180108,OB_CHANGE,2_YEAR,2.0,-2.0,DELETE,1.0,605794000006E3E3,25560,0.0,B,0.0,,17981,OC,,,,,,,,,
07:44:13:535291 20180108,OB_CHANGE,2_YEAR,1.0,-8.0,DELETE,1.0,605794000006E3CE,25560,0.0,B,0.0,,17982,OC,,,,,,,,,
07:44:13:535335 20180108,OB_CHANGE,2_YEAR,72.0,-1.0,DELETE,1.0,605794000006E398,25558,0.0,B,0.0,,17983,OC,,,,,,,,,
07:44:13:535357 20180108,OB_CHANGE,2_YEAR,66.0,-1.0,DELETE,1.0,605794000006E3CD,25562,0.0,A,0.0,,17984,OC,,,,,,,,,
07:44:13:535361 20180108,OB_CHANGE,2_YEAR,72.0,-3.0,DELETE,1.0,605794000006E3D7,25558,0.0,B,0.0,,17985,OC,,,,,,,,,
07:44:13:535398 20180108,OB_CHANGE,2_YEAR,1.0,6.0,ADD,6.0,605794000006E41E,25560,6.0,B,0.0,,17986,OC,,,,,,,,,
07:44:13:535452 20180108,OB_CHANGE,2_YEAR,126.0,1.0,ADD,6.0,605794000006E421,25564,1.0,A,0.0,,17987,OC,,,,,,,,,
07:44:13:535487 20180108,OB_CHANGE,2_YEAR,73.0,3.0,ADD,6.0,605794000006E423,25558,3.0,B,0.0,,17988,OC,,,,,,,,,
07:44:13:536798 20180108,OB_CHANGE,2_YEAR,127.0,7.0,ADD,6.0,605794000006E42A,25564,7.0,A,0.0,,17989,OC,,,,,,,,,
07:44:13:542243 20180108,OB_CHANGE,2_YEAR,62.0,-14.0,DELETE,1.0,605794000006DE92,25562,0.0,A,0.0,,17990,OC,,,,,,,,,
07:44:13:542243 20180108,OB_CHANGE,2_YEAR,377.0,14.0,ADD,6.0,605794000006DE92,25578,14.0,A,0.0,,17991,OC,,,,,,,,,
07:44:13:542500 20180108,OB_CHANGE,2_YEAR,63.0,-1.0,DELETE,1.0,60579400000576BC,25562,0.0,A,0.0,,17992,OC,,,,,,,,,
07:44:13:542500 20180108,OB_CHANGE,2_YEAR,64.0,1.0,ADD,6.0,60579400000576BC,25562,1.0,A,1.0,,17993,OC,,,,,,,,,
07:44:13:542669 20180108,OB_CHANGE,2_YEAR,64.0,-1.0,DELETE,1.0,60579400000576BC,25562,0.0,A,0.0,,17994,OC,,,,,,,,,
07:44:13:542669 20180108,OB_CHANGE,2_YEAR,64.0,1.0,ADD,6.0,60579400000576BC,25562,1.0,A,0.0,,17995,OC,,,,,,,,,
07:44:13:543436 20180108,OB_CHANGE,2_YEAR,63.0,-3.0,DELETE,10.0,605794000006E30E,25562,0.0,A,0.0,,17996,OC,,,,,,,,,
07:44:13:544067 20180108,OB_CHANGE,2_YEAR,186.0,-12.0,DELETE,1.0,605794000006DEA8,25554,0.0,B,0.0,,17997,OC,,,,,,,,,
07:44:13:544067 20180108,OB_CHANGE,2_YEAR,132.0,12.0,ADD,6.0,605794000006E448,25556,12.0,B,0.0,,17998,OC,,,,,,,,,
07:44:13:544067 20180108,OB_CHANGE,2_YEAR,186.0,-20.0,DELETE,1.0,605794000006DEA7,25554,0.0,B,0.0,,17999,OC,,,,,,,,,
07:44:13:544067 20180108,OB_CHANGE,2_YEAR,133.0,20.0,ADD,6.0,605794000006E449,25556,20.0,B,0.0,,18000,OC,,,,,,,,,
07:44:13:545887 20180108,OB_CHANGE,2_YEAR,69.0,-5.0,DELETE,1.0,605794000006E290,25558,0.0,B,0.0,,18001,OC,,,,,,,,,
07:44:13:545887 20180108,OB_CHANGE,2_YEAR,2.0,5.0,ADD,6.0,605794000006E44B,25560,5.0,B,0.0,,18002,OC,,,,,,,,,
07:44:13:547468 20180108,OB_CHANGE,2_YEAR,64.0,3.0,ADD,6.0,605794000006E44D,25562,3.0,A,0.0,,18003,OC,,,,,,,,,
07:44:13:552459 20180108,OB_CHANGE,2_YEAR,74.0,1.0,ADD,6.0,605794000006E458,25558,1.0,B,0.0,,18004,OC,,,,,,,,,
07:44:13:559488 20180108,OB_CHANGE,2_YEAR,65.0,3.0,ADD,6.0,605794000006E45F,25562,3.0,A,0.0,,18005,OC,,,,,,,,,
07:44:13:562404 20180108,OB_CHANGE,2_YEAR,2.0,-5.0,DELETE,10.0,605794000006E44B,25560,0.0,B,0.0,,18006,OC,,,,,,,,,
07:44:13:562449 20180108,OB_CHANGE,2_YEAR,1.0,-6.0,DELETE,1.0,605794000006E41E,25560,0.0,B,0.0,,18007,OC,,,,,,,,,
07:44:13:562494 20180108,OB_CHANGE,2_YEAR,72.0,-1.0,DELETE,1.0,605794000006E458,25558,0.0,B,0.0,,18008,OC,,,,,,,,,
07:44:13:562521 20180108,OB_CHANGE,2_YEAR,71.0,-3.0,DELETE,1.0,605794000006E423,25558,0.0,B,0.0,,18009,OC,,,,,,,,,
07:44:13:562536 20180108,OB_CHANGE,2_YEAR,1.0,6.0,ADD,6.0,605794000006E468,25560,6.0,B,0.0,,18010,OC,,,,,,,,,
07:44:13:562604 20180108,OB_CHANGE,2_YEAR,72.0,3.0,ADD,6.0,605794000006E46A,25558,3.0,B,0.0,,18011,OC,,,,,,,,,
07:44:13:566308 20180108,OB_CHANGE,2_YEAR,133.0,5.0,ADD,6.0,605794000006E475,25556,5.0,B,0.0,,18012,OC,,,,,,,,,
07:44:13:567223 20180108,OB_CHANGE,2_YEAR,134.0,8.0,ADD,6.0,605794000006E477,25556,8.0,B,0.0,,18013,OC,,,,,,,,,
07:44:13:569398 20180108,OB_CHANGE,2_YEAR,133.0,-5.0,DELETE,10.0,605794000006E475,25556,0.0,B,0.0,,18014,OC,,,,,,,,,
07:44:13:570413 20180108,OB_CHANGE,2_YEAR,2.0,2.0,ADD,6.0,605794000006E480,25560,2.0,B,0.0,,18015,OC,,,,,,,,,
07:44:13:570510 20180108,OB_CHANGE,2_YEAR,3.0,2.0,ADD,6.0,605794000006E483,25560,2.0,B,0.0,,18016,OC,,,,,,,,,
07:44:13:571314 20180108,OB_CHANGE,2_YEAR,135.0,-8.0,DELETE,10.0,605794000006E477,25556,0.0,B,0.0,,18017,OC,,,,,,,,,
07:44:13:577153 20180108,OB_CHANGE,2_YEAR,63.0,-9.0,DELETE,1.0,605794000006CC00,25558,0.0,B,0.0,,18018,OC,,,,,,,,,
07:44:13:580459 20180108,OB_CHANGE,2_YEAR,74.0,1.0,ADD,6.0,605794000006E48D,25558,1.0,B,0.0,,18019,OC,,,,,,,,,
07:44:13:594555 20180108,OB_CHANGE,2_YEAR,66.0,11.0,ADD,6.0,605794000006E492,25562,11.0,A,0.0,,18020,OC,,,,,,,,,
07:44:13:627260 20180108,OB_CHANGE,2_YEAR,131.0,-9.0,DELETE,1.0,605794000006DDE1,25556,0.0,B,0.0,,18021,OC,,,,,,,,,
07:44:14:506686 20180108,OB_CHANGE,2_YEAR,1.0,15.0,ADD,6.0,605794000006E4AC,25560,15.0,A,0.0,,18023,OC,,,,,,,,,
07:44:14:506686 20180108,OB_CHANGE,2_YEAR,1.0,-6.0,DELETE,3.0,605794000006E468,25560,0.0,B,0.0,,18024,OC,,,,,,,,,
07:44:14:506686 20180108,OB_CHANGE,2_YEAR,1.0,-2.0,DELETE,3.0,605794000006E480,25560,0.0,B,0.0,,18025,OC,,,,,,,,,
07:44:14:506686 20180108,OB_CHANGE,2_YEAR,1.0,-2.0,DELETE,3.0,605794000006E483,25560,0.0,B,0.0,,18026,OC,,,,,,,,,
07:44:14:506686 20180108,WORKUP,,,,,,,25560,,,,,18022,WU,2_YEAR,,,11.0,1.0,0.0,1.0,0.0,2.0
07:44:14:506686 20180108,TRADE,,,,,,605794000006E468,25560,6.0,B,,,18027,T,2_YEAR,1.0,1.0,,,,,,
07:44:14:506686 20180108,TRADE,,,,,,605794000006E4AC,25560,10.0,A,,,18028,T,2_YEAR,1.0,0.0,,,,,,
07:44:14:506686 20180108,TRADE,,,,,,605794000006E480,25560,2.0,B,,,18029,T,2_YEAR,1.0,1.0,,,,,,
07:44:14:506686 20180108,TRADE,,,,,,605794000006E483,25560,2.0,B,,,18030,T,2_YEAR,1.0,1.0,,,,,,
07:44:14:506787 20180108,OB_CHANGE,2_YEAR,71.0,-1.0,DELETE,1.0,605794000006E48D,25558,0.0,B,0.0,,18031,OC,,,,,,,,,
07:44:14:506821 20180108,OB_CHANGE,2_YEAR,68.0,1.0,ADD,6.0,605794000006E4B0,25562,1.0,A,0.0,,18032,OC,,,,,,,,,
07:44:14:506830 20180108,OB_CHANGE,2_YEAR,223.0,1.0,ADD,6.0,605794000006E4B1,25568,1.0,A,0.0,,18033,OC,,,,,,,,,
07:44:14:506837 20180108,OB_CHANGE,2_YEAR,70.0,-3.0,DELETE,1.0,605794000006E46A,25558,0.0,B,0.0,,18034,OC,,,,,,,,,
07:44:14:506842 20180108,OB_CHANGE,2_YEAR,69.0,2.0,ADD,6.0,605794000006E4B3,25562,2.0,A,0.0,,18035,OC,,,,,,,,,
07:44:14:506849 20180108,OB_CHANGE,2_YEAR,130.0,-1.0,DELETE,1.0,605794000006E421,25564,0.0,A,0.0,,18036,OC,,,,,,,,,
07:44:14:506910 20180108,OB_CHANGE,2_YEAR,70.0,1.0,ADD,6.0,605794000006E4B5,25562,1.0,A,0.0,,18037,OC,,,,,,,,,
07:44:14:507287 20180108,OB_CHANGE,2_YEAR,126.0,-6.0,DELETE,1.0,605794000006E291,25556,0.0,B,0.0,,18038,OC,,,,,,,,,
07:44:14:510593 20180108,OB_CHANGE,2_YEAR,131.0,-7.0,DELETE,10.0,605794000006E42A,25564,0.0,A,0.0,,18039,OC,,,,,,,,,
07:44:14:511695 20180108,OB_CHANGE,2_YEAR,128.0,5.0,ADD,6.0,605794000006E4C0,25556,5.0,B,0.0,,18040,OC,,,,,,,,,
07:44:14:512813 20180108,OB_CHANGE,2_YEAR,129.0,8.0,ADD,6.0,605794000006E4C2,25556,8.0,B,0.0,,18041,OC,,,,,,,,,
07:44:14:521741 20180108,OB_CHANGE,2_YEAR,382.0,-14.0,DELETE,1.0,605794000006DE92,25578,0.0,A,0.0,,18042,OC,,,,,,,,,
07:44:14:521741 20180108,OB_CHANGE,2_YEAR,71.0,14.0,ADD,6.0,605794000006DE92,25562,14.0,A,0.0,,18043,OC,,,,,,,,,
07:44:14:522704 20180108,OB_CHANGE,2_YEAR,66.0,-3.0,DELETE,10.0,605794000006E45F,25562,0.0,A,0.0,,18044,OC,,,,,,,,,
07:44:14:523125 20180108,OB_CHANGE,2_YEAR,65.0,-3.0,DELETE,10.0,605794000006E44D,25562,0.0,A,0.0,,18045,OC,,,,,,,,,
07:44:14:528246 20180108,OB_CHANGE,2_YEAR,70.0,2.0,ADD,6.0,605794000006E4CB,25562,2.0,A,0.0,,18046,OC,,,,,,,,,
07:44:14:532247 20180108,OB_CHANGE,2_YEAR,65.0,-11.0,DELETE,10.0,605794000006E492,25562,0.0,A,0.0,,18047,OC,,,,,,,,,
07:44:14:532603 20180108,OB_CHANGE,2_YEAR,70.0,5.0,ADD,6.0,605794000006E4D5,25558,5.0,B,0.0,,18048,OC,,,,,,,,,
07:44:14:532785 20180108,OB_CHANGE,2_YEAR,1.0,-5.0,ALTER,3.0,605794000006E4AC,25560,10.0,A,0.0,,18050,OC,,,,,,,,,
07:44:14:532785 20180108,WORKUP,,,,,,,25560,,,,,18049,WU,2_YEAR,,,11.0,1.0,0.0,1.0,0.0,2.0
07:44:14:532785 20180108,TRADE,,,,,,605794000006E4AC,25560,5.0,A,,,18051,T,2_YEAR,1.0,0.0,,,,,,
07:44:14:532785 20180108,TRADE,,,,,,605794000006E4D7,25560,5.0,B,,,18052,T,2_YEAR,1.0,1.0,,,,,,
07:44:14:532812 20180108,OB_CHANGE,2_YEAR,1.0,-2.0,ALTER,3.0,605794000006E4AC,25560,8.0,A,0.0,,18054,OC,,,,,,,,,
07:44:14:532812 20180108,WORKUP,,,,,,,25560,,,,,18053,WU,2_YEAR,,,11.0,1.0,0.0,1.0,0.0,2.0
07:44:14:532812 20180108,TRADE,,,,,,605794000006E4AC,25560,2.0,A,,,18055,T,2_YEAR,1.0,0.0,,,,,,
07:44:14:532812 20180108,TRADE,,,,,,605794000006E4D8,25560,2.0,B,,,18056,T,2_YEAR,1.0,1.0,,,,,,
07:44:14:532828 20180108,OB_CHANGE,2_YEAR,1.0,-4.0,ALTER,3.0,605794000006E4AC,25560,4.0,A,0.0,,18058,OC,,,,,,,,,
07:44:14:532828 20180108,WORKUP,,,,,,,25560,,,,,18057,WU,2_YEAR,,,11.0,1.0,0.0,1.0,0.0,2.0
07:44:14:532828 20180108,TRADE,,,,,,605794000006E4AC,25560,4.0,A,,,18059,T,2_YEAR,1.0,0.0,,,,,,
07:44:14:532828 20180108,TRADE,,,,,,605794000006E4D9,25560,4.0,B,,,18060,T,2_YEAR,1.0,1.0,,,,,,
07:44:14:532841 20180108,OB_CHANGE,2_YEAR,1.0,-4.0,DELETE,3.0,605794000006E4AC,25560,0.0,A,0.0,,18062,OC,,,,,,,,,
07:44:14:532841 20180108,WORKUP,,,,,,,25560,,,,,18061,WU,2_YEAR,,,11.0,1.0,0.0,1.0,0.0,2.0
07:44:14:532841 20180108,TRADE,,,,,,605794000006E4AC,25560,4.0,A,,,18063,T,2_YEAR,1.0,0.0,,,,,,
07:44:14:532841 20180108,TRADE,,,,,,605794000006E4DA,25560,4.0,B,,,18064,T,2_YEAR,1.0,1.0,,,,,,
07:44:14:532907 20180108,OB_CHANGE,2_YEAR,1.0,8.0,ADD,6.0,605794000006E4DF,25560,8.0,B,0.0,,18065,OC,,,,,,,,,
07:44:14:532920 20180108,OB_CHANGE,2_YEAR,64.0,-1.0,DELETE,1.0,605794000006E4B0,25562,0.0,A,0.0,,18066,OC,,,,,,,,,
07:44:14:532943 20180108,OB_CHANGE,2_YEAR,64.0,-2.0,DELETE,1.0,605794000006E4B3,25562,0.0,A,0.0,,18067,OC,,,,,,,,,
07:44:14:532947 20180108,OB_CHANGE,2_YEAR,66.0,-2.0,DELETE,1.0,605794000006E4CB,25562,0.0,A,0.0,,18068,OC,,,,,,,,,
07:44:14:532971 20180108,OB_CHANGE,2_YEAR,64.0,-1.0,DELETE,1.0,605794000006E4B5,25562,0.0,A,0.0,,18069,OC,,,,,,,,,
07:44:14:532975 20180108,OB_CHANGE,2_YEAR,72.0,1.0,ADD,6.0,605794000006E4E5,25558,1.0,B,0.0,,18070,OC,,,,,,,,,
07:44:14:533003 20180108,OB_CHANGE,2_YEAR,73.0,3.0,ADD,6.0,605794000006E4E7,25558,3.0,B,0.0,,18071,OC,,,,,,,,,
07:44:14:533031 20180108,OB_CHANGE,2_YEAR,125.0,1.0,ADD,6.0,605794000006E4E8,25564,1.0,A,0.0,,18072,OC,,,,,,,,,
07:44:14:533127 20180108,OB_CHANGE,2_YEAR,520.0,-15.0,DELETE,1.0,605794000001AF34,25530,0.0,B,0.0,,18073,OC,,,,,,,,,
07:44:14:533168 20180108,OB_CHANGE,2_YEAR,2.0,44.0,ADD,6.0,605794000006E4ED,25560,44.0,B,0.0,,18074,OC,,,,,,,,,
07:44:14:533237 20180108,OB_CHANGE,2_YEAR,3.0,1.0,ADD,6.0,605794000006E4EE,25560,1.0,B,0.0,,18075,OC,,,,,,,,,
07:44:14:536310 20180108,OB_CHANGE,2_YEAR,134.0,-5.0,DELETE,10.0,605794000006E4C0,25556,0.0,B,0.0,,18076,OC,,,,,,,,,
07:44:14:536398 20180108,OB_CHANGE,2_YEAR,76.0,2.0,ADD,6.0,605794000006E4F1,25558,2.0,B,0.0,,18077,OC,,,,,,,,,
07:44:14:537216 20180108,OB_CHANGE,2_YEAR,135.0,-8.0,DELETE,10.0,605794000006E4C2,25556,0.0,B,0.0,,18078,OC,,,,,,,,,
07:44:14:538380 20180108,OB_CHANGE,2_YEAR,126.0,7.0,ADD,6.0,605794000006E4F8,25564,7.0,A,0.0,,18079,OC,,,,,,,,,
07:44:14:540972 20180108,OB_CHANGE,2_YEAR,1.0,-8.0,DELETE,1.0,605794000006E4DF,25560,0.0,B,0.0,,18080,OC,,,,,,,,,
07:44:14:541024 20180108,OB_CHANGE,2_YEAR,2.0,-1.0,DELETE,1.0,605794000006E4EE,25560,0.0,B,0.0,,18081,OC,,,,,,,,,
07:44:14:541079 20180108,OB_CHANGE,2_YEAR,1.0,-44.0,DELETE,1.0,605794000006E4ED,25560,0.0,B,0.0,,18082,OC,,,,,,,,,
07:44:14:541129 20180108,OB_CHANGE,2_YEAR,71.0,-1.0,DELETE,1.0,605794000006E4E5,25558,0.0,B,0.0,,18083,OC,,,,,,,,,
07:44:14:541132 20180108,OB_CHANGE,2_YEAR,1.0,2.0,ADD,6.0,605794000006E504,25560,2.0,B,0.0,,18084,OC,,,,,,,,,
07:44:14:541162 20180108,OB_CHANGE,2_YEAR,72.0,-3.0,DELETE,1.0,605794000006E4E7,25558,0.0,B,0.0,,18085,OC,,,,,,,,,
07:44:14:541170 20180108,OB_CHANGE,2_YEAR,72.0,-2.0,DELETE,1.0,605794000006E4F1,25558,0.0,B,0.0,,18086,OC,,,,,,,,,
07:44:14:541244 20180108,OB_CHANGE,2_YEAR,72.0,3.0,ADD,6.0,605794000006E508,25558,3.0,B,0.0,,18087,OC,,,,,,,,,
07:44:14:541459 20180108,OB_CHANGE,2_YEAR,2.0,3.0,ADD,6.0,605794000006E50B,25560,3.0,B,0.0,,18088,OC,,,,,,,,,
07:44:14:541506 20180108,OB_CHANGE,2_YEAR,3.0,5.0,ADD,6.0,605794000006E50C,25560,5.0,B,0.0,,18089,OC,,,,,,,,,
07:44:14:544658 20180108,OB_CHANGE,2_YEAR,133.0,5.0,ADD,6.0,605794000006E50E,25556,5.0,B,0.0,,18090,OC,,,,,,,,,
07:44:14:546011 20180108,OB_CHANGE,2_YEAR,134.0,8.0,ADD,6.0,605794000006E512,25556,8.0,B,0.0,,18091,OC,,,,,,,,,
07:44:14:547110 20180108,OB_CHANGE,2_YEAR,133.0,-5.0,DELETE,10.0,605794000006E50E,25556,0.0,B,0.0,,18092,OC,,,,,,,,,
07:44:14:547950 20180108,OB_CHANGE,2_YEAR,64.0,-14.0,DELETE,1.0,605794000006DE92,25562,0.0,A,0.0,,18093,OC,,,,,,,,,
07:44:14:547950 20180108,OB_CHANGE,2_YEAR,377.0,14.0,ADD,6.0,605794000006DE92,25578,14.0,A,0.0,,18094,OC,,,,,,,,,
07:44:14:549138 20180108,OB_CHANGE,2_YEAR,133.0,-8.0,DELETE,10.0,605794000006E512,25556,0.0,B,0.0,,18095,OC,,,,,,,,,
07:44:14:549291 20180108,OB_CHANGE,2_YEAR,73.0,-5.0,DELETE,10.0,605794000006E4D5,25558,0.0,B,0.0,,18096,OC,,,,,,,,,
07:44:14:549369 20180108,OB_CHANGE,2_YEAR,64.0,3.0,ADD,6.0,605794000006E51C,25562,3.0,A,0.0,,18097,OC,,,,,,,,,
07:44:14:549496 20180108,OB_CHANGE,2_YEAR,65.0,3.0,ADD,6.0,605794000006E51E,25562,3.0,A,0.0,,18098,OC,,,,,,,,,
07:44:14:553999 20180108,OB_CHANGE,2_YEAR,74.0,1.0,ADD,6.0,605794000006E521,25558,1.0,B,0.0,,18099,OC,,,,,,,,,
07:44:14:564651 20180108,OB_CHANGE,2_YEAR,75.0,2.0,ADD,6.0,605794000006E526,25558,2.0,B,0.0,,18100,OC,,,,,,,,,
07:44:14:722954 20180108,OB_CHANGE,2_YEAR,134.0,6.0,ADD,6.0,605794000006E52B,25556,6.0,B,0.0,,18101,OC,,,,,,,,,
07:44:14:796961 20180108,OB_CHANGE,2_YEAR,66.0,11.0,ADD,6.0,605794000006E531,25562,11.0,A,0.0,,18102,OC,,,,,,,,,
07:44:15:018196 20180108,OB_CHANGE,2_YEAR,4.0,1.0,ADD,6.0,605794000006E532,25560,1.0,B,0.0,,18103,OC,,,,,,,,,
07:44:15:907543 20180108,OB_CHANGE,2_YEAR,5.0,3.0,ADD,6.0,605794000006E546,25560,3.0,B,0.0,,18104,OC,,,,,,,,,
07:44:15:908475 20180108,OB_CHANGE,2_YEAR,6.0,2.0,ADD,6.0,605794000006E548,25560,2.0,B,0.0,,18105,OC,,,,,,,,,
07:44:15:908553 20180108,OB_CHANGE,2_YEAR,221.0,-1.0,DELETE,1.0,605794000006E4B1,25568,0.0,A,0.0,,18106,OC,,,,,,,,,
07:44:15:921321 20180108,OB_CHANGE,2_YEAR,7.0,2.0,ADD,6.0,605794000006E54B,25560,2.0,B,0.0,,18107,OC,,,,,,,,,
07:44:15:921459 20180108,OB_CHANGE,2_YEAR,8.0,6.0,ADD,6.0,605794000006E54C,25560,6.0,B,0.0,,18108,OC,,,,,,,,,
07:44:15:921489 20180108,OB_CHANGE,2_YEAR,435.0,-6.0,DELETE,1.0,605794000006DDF4,25540,0.0,B,0.0,,18109,OC,,,,,,,,,
07:44:17:532354 20180108,WORKUP,,,,,,,25560,,,,,18110,WU,2_YEAR,,,0.0,1.0,0.0,1.0,0.0,2.0
07:44:18:541906 20180108,OB_CHANGE,2_YEAR,63.0,-1.0,DELETE,1.0,60579400000576BC,25562,0.0,A,0.0,,18111,OC,,,,,,,,,
07:44:18:541906 20180108,OB_CHANGE,2_YEAR,66.0,1.0,ADD,6.0,60579400000576BC,25562,1.0,A,1.0,,18112,OC,,,,,,,,,
07:44:22:467556 20180108,OB_CHANGE,2_YEAR,9.0,1.0,ADD,6.0,605794000006E5C2,25560,1.0,B,0.0,,18113,OC,,,,,,,,,
07:44:22:467637 20180108,OB_CHANGE,2_YEAR,247.0,1.0,ADD,6.0,605794000006E5C3,25552,1.0,B,0.0,,18114,OC,,,,,,,,,
07:44:22:467924 20180108,OB_CHANGE,2_YEAR,126.0,-6.0,DELETE,1.0,605794000006E315,25564,0.0,A,0.0,,18115,OC,,,,,,,,,
